id_carrera,area_conocimiento,subarea,nombre_carrera
18058,Educación,Santiago,"Postítulo de Mención en Estudio y Comprensión del Medio Social para Profesores de Segundo Ciclo de Educación Básica, CPEIP"
18059,Ciencias Sociales,Santiago,Diplomado Actualización en Psicodiagnóstico Adulto
18060,Derecho,Providencia,Diplomado en Derecho Laboral y Seguridad Social
18061,Derecho,Providencia,Magíster en Derecho Informático
18062,Derecho,Providencia,Magíster en Derecho Procesal y Litigación
18063,Ciencias Sociales,Talca,Magíster en Ciencias Sociales y Políticas Públicas
18064,Educación,Talca,Magíster en Pedagogía Universitaria
18065,Educación,Talca,Postítulo en Desarrollo y Alteraciones del Lenguaje
18066,Educación,Talca,Postítulo en Educación Técnico Profesional
18067,Educación,Calama,Magíster en Pedagogía Aplicada a la Educación Superior
18068,Educación,Chillán,Magíster en Pedagogía Aplicada a la Educación Superior
18069,Educación,Iquique,Magíster en Pedagogía Aplicada a la Educación Superior
18070,Educación,La Serena,Magíster en Pedagogía Aplicada a la Educación Superior
18071,Educación,Las Condes,Magíster en Pedagogía Aplicada a la Educación Superior
18072,Educación,Los Ángeles,Magíster en Pedagogía Aplicada a la Educación Superior
18073,Educación,Macul,Magíster en Pedagogía Aplicada a la Educación Superior
18074,Educación,Renca,Magíster en Pedagogía Aplicada a la Educación Superior
18075,Educación,Santiago,Magíster en Pedagogía Aplicada a la Educación Superior
18076,Educación,Talcahuano,Magíster en Pedagogía Aplicada a la Educación Superior
18077,Educación,Temuco,Magíster en Pedagogía Aplicada a la Educación Superior
18078,"Agricultura, Silvicultura, Pesca y Veterinaria",Temuco,Diplomado B-Learning en Medicina de Animales Pequeños
18079,Ciencias Sociales,Temuco,Diplomado en Gestión Cultural y Patrimonial
18080,Educación,Temuco,Diplomado en Didáctica de las Artes Visuales
18081,Educación,Temuco,Postítulo de Pedagogía en Religión
18082,Educación,Temuco,Postítulo en Atención Temprana y Rezagos del Desarrollo Infantil
18083,Educación,Temuco,Postítulo en Educación Matemática
18084,Ciencias Sociales,Santiago,Magíster en Gobierno Electrónico
18085,Educación,Santiago,Magíster en Educación a Distancia
18086,Tecnología,Ñuñoa,Diploma en Inocuidad y Gestión de la Calidad de los Alimentos
18087,Tecnología,Ñuñoa,Diploma en Tecnología Nuclear
18088,Administración y Comercio,Osorno,Magíster en Administración de Empresas
18089,Tecnología,Santiago,Magíster en Balística y Explosivos
18090,Derecho,Santiago,Diplomado Actualización al  Derecho Penal
18091,Derecho,Santiago,Diplomado en Reforma al Proceso Penal
18092,Humanidades,Santiago,Diplomado en Filosofía
18093,"FFAA, Orden y Seguridad",El Bosque,Magíster en Ingeniería Aeronáutica
18094,Salud,Ñuñoa,Especialidad en Gerontología
18095,Administración y Comercio,Macul,Postítulo en Administración de Empresas Constructoras
18096,Ciencias Sociales,Macul,Postítulo en Psicoterapia Sistémica Para Niños y Adolescentes
18097,Educación,Macul,Postítulo en Educación Matemática para el 2do Ciclo Ens. Básica
18098,Educación,Macul,Postítulo en Lenguaje y Comunicación para 2do ciclo Ens. Básica
18099,Educación,Macul,Postítulo en Orientación Educacional y Vocacional
18100,Educación,Valparaíso,Postítulo en Técnicas de la Representación con Propósitos Educacionales
18101,Administración y Comercio,Valparaíso,Magíster en Gestión de Activos y Mantenimiento
18102,Tecnología,Santiago,Diplomado en Energía y Desarrollo Sustentable
18103,Tecnología,Santiago,Diplomado en Tecnología de los Alimentos
18104,"Agricultura, Silvicultura, Pesca y Veterinaria",Valdivia,Diplomado en Calidad de Productos Cárnicos
18105,"Agricultura, Silvicultura, Pesca y Veterinaria",Valdivia,Magíster en Ciencias Veterinarias
18106,"Agricultura, Silvicultura, Pesca y Veterinaria",Valdivia,Magíster en Ciencias y Tecnología de la Leche
18107,"Agricultura, Silvicultura, Pesca y Veterinaria",Valdivia,Postítulo en Nutrición y Alimentación de Rumiantes
18108,Ciencias Sociales,Valdivia,Magíster en Desarrollo Humano
18109,Educación,Valdivia,Postítulo en Informática Educativa
18110,Salud,Valdivia,Diplomado en Gestión Sanitaria
18111,Tecnología,Puerto Montt,Diplomado en Ingeniería Industrial
18112,Tecnología,Valdivia,Diplomado en Protección de Alimentos
18113,Administración y Comercio,Antofagasta,Magíster en Administración
18114,Educación,La Serena,Postítulo de Educ. General Básica
18115,Educación,La Serena,Postítulo Mención en Primer Ciclo
18116,Educación,La Serena,Postítulo Mención Lenguaje y Comunicación para Profesores de 2° Ciclo Educación Básica
18117,Administración y Comercio,Valparaíso,Magíster en Gestión de Calidad
18118,Derecho,Valparaíso,Diplomado de Postítulo Derecho Tributario
18119,Salud,Valparaíso,Diploma de Postítulo  en Diagnóstico y Tratamiento de las Alteraciones del Desarrollo Dento Máxilo Facial
18120,Salud,Valparaíso,Diploma de Postítulo Trastornos del Desarrollo: Abordaje Cognitivo-Lingüístico y Educativo-Social
18121,Derecho,Antofagasta,Magíster en Derecho (Legum Magister)
18122,Educación,Temuco,Magíster en Informática Educativa
18123,Derecho,Santiago,Master en Derecho Penal y Procesal Penal
18124,Derecho,Santiago,Postítulo Prueba en el Proceso Penal Acusatorio y Litigación Adversarial
18125,Administración y Comercio,Santiago,Magíster en Gestión Integral de Riesgo
18126,"Agricultura, Silvicultura, Pesca y Veterinaria",Santiago,Diplomado Implementación de Proyectos de Inversión Minera en Tierras y Territorios Indígenas
18127,Derecho,Santiago,Diplomado en Derecho Registral Inmobiliario Chileno y Comparado
18128,Educación,La Serena,Diplomado  de Especialización en Pedagogía para la Primera Infancia
18129,Educación,Santiago,Diplomado en Estrategias Mediadoras para el Aprendizaje
18130,Tecnología,Santiago,"Diplomado Diseño Bioclimático, Medio Ambiente, Territorio y Arquitectura"
18131,Administración y Comercio,Arica,Magíster en Gestión de Personas y Administración de Talentos
18132,Ciencias Sociales,Arica,Magíster en Liderazgo y Gestión
18133,Tecnología,Arica,Magíster en Ciencias Ambientales
18134,Tecnología,Arica,Magíster en Ingeniería en Gestión y Tecnología
18135,Tecnología,Arica,Magíster en Multimedia Educativa
18136,Administración y Comercio,Iquique,Diplomado en Dirección de Personas
18137,Administración y Comercio,Iquique,Magíster en Gestión Pública
18138,Ciencias,Iquique,Doctorado en Química
18139,Ciencias Sociales,Iquique,Diplomado en Seguridad Pública y Participación Ciudadana
18140,Educación,Temuco,Magíster en Educación Superior
18141,Educación,Iquique,Magíster en Enseñanza del Inglés como Lengua Extranjera
18142,Ciencias Sociales,Valparaíso,Diplomado en Comunicación
18143,Administración y Comercio,Providencia,Diplomado en Dirección y Adm. de Org. no Lucrativas
18144,Administración y Comercio,Providencia,Diplomado en Mercadometría
18145,Arte y Arquitectura,Providencia,Diplomado en Desarrollo de Proyectos BIM
18146,Arte y Arquitectura,Providencia,Diplomado en Dibujo
18147,Arte y Arquitectura,Providencia,Diplomado en Gestión y Diseño de Espacios Corporativos
18148,Salud,Providencia,Diplomado en Odontología Geriátrica
18149,Salud,Providencia,Postítulo en Periodontología
18150,Administración y Comercio,Santiago,Magíster en Administración y Gestión de Rec. Humanos (MBA - RRHH)
18151,Administración y Comercio,Santiago,Magíster en Estrategia
18152,Administración y Comercio,Santiago,Magíster en Gerencia Educacional
18153,Administración y Comercio,Santiago,MBA en Finanzas
18154,Administración y Comercio,Temuco,MBA en Recursos Humanos
18155,Ciencias Sociales,Huechuraba,Máster Oficial en Gestión Estratégica e Innovación en Comunicación
18156,Educación,Temuco,Magíster en Entrenamiento Deportivo
18157,Salud,Temuco,Magíster en Medicina y Ciencias del Deporte
18158,Ciencias Sociales,Providencia,Magíster en Ciencias Sociales
18159,Ciencias Sociales,Chillán,Magíster en Intervención Social
18160,Administración y Comercio,Las Condes,Diploma en Business Analytics
18161,Administración y Comercio,Peñalolén,Magíster en Comportamiento del Consumidor
18162,Administración y Comercio,Peñalolén,Magíster en Gerencia y Políticas Públicas
18163,Humanidades,Peñalolén,Magíster en Humanidades
18164,Arte y Arquitectura,Las Condes,Diplomado en Eficiencia Energética
18165,Ciencias Sociales,Santiago,Magíster en Periodismo Político
18166,Educación,Machalí,Diplomado en Docencia para la Educación Superior
18167,Educación,Viña del Mar,Postítulo en Psicopedagogía
18168,Salud,Viña del Mar,Diplomado en Neuro Rehabilitación I
18169,Salud,Viña del Mar,Diplomado en Neuro Rehabilitación II
18170,Tecnología,Viña del Mar,Diplomado en Gestión de Calidad en Ciencias de la Salud
18171,Tecnología,Santiago,"Diplomado en Prevención de Riesgos, Medio Ambiente y Salud Ocupacional"
18172,Salud,Lo Barnechea,Magíster en Salud Mental Infantil
18173,Salud,Lo Barnechea,Postítulo de Subespecialidad Médica en Infectología Pediátrica
18174,Administración y Comercio,Santiago,Magíster en Dirección de Marketing y Canales de Distribución
18175,Administración y Comercio,Santiago,Magíster en Dirección y Gestión de Empresas Internacionales
18176,Ciencias Sociales,Santiago,Magíster en Mediación Familiar
18177,Ciencias Sociales,Santiago,Magíster en Psicología Clínica y de la Salud
18178,Educación,Santiago,Magíster en Ciencias de la Educación y Aseguramiento de la Calidad
18179,Educación,Santiago,Magíster en Currículum y Evaluación Educacional
18180,Educación,Santiago,Magíster en Resolución de Conflictos en el Ámbito Escolar
18181,Tecnología,Santiago,Magíster en Logística Integral
18182,Tecnología,Santiago,Magíster en Prevención de Riesgos y Salud Ocupacional
18183,Tecnología,Santiago,"Magíster en Sistema de Seguridad y Salud en el Trabajo, OHSAS 18001"
18184,Tecnología,Santiago,"Magíster en Sistemas Integrados de Gestión, Seguridad, Calidad y Medio Ambiente"
18185,Ciencias Sociales,Las Condes,Máster en Gestión de la Comunicación Estratégica
18186,Administración y Comercio,Providencia,Magíster en Marketing y Negocios Internacionales
18187,Derecho,Santiago,Diplomado en Peritaje Judicial y Social
18188,Educación,Santiago,Postítulo de Mención en Estudio y Comprensión de la Naturaleza para Profesores de Segundo Ciclo Básico
18189,Administración y Comercio,Santiago,Magíster en Administración de Negocios
18190,"Agricultura, Silvicultura, Pesca y Veterinaria",Concepción,Magíster en Ciencias Médico Veterinarias
18191,Derecho,Los Ángeles,"Diplomado en Derecho de Familia, Aspectos Sustantivos y Procedimentales"
